path	line	category	match	text
Program/src/cards/dragons_maze.c	1393	optimization-search	for(	for(k=0; k<2; k++){
Program/src/cards/dragons_maze.c	1559	optimization-search	for(	for(i=0; i<19; i++){
Program/src/cards/dragons_maze.c	1601	optimization-search	for(	for(i=0; i<19; i++){
Program/src/cards/dragons_maze.c	1636	optimization-search	for (	for (c = 0; c < active_cards_count[player]; ++c)
Program/src/cards/dragons_maze.c	1999	optimization-search	for(	for(i=0; i<5; i++){
Program/src/cards/dragons_maze.c	2002	optimization-search	for(	for(i=0; i<tw; i++){
Program/src/cards/dragons_maze.c	2061	optimization-search	for(	for(i=0; i<active_cards_count[instance->targets[0].player]; i++){
Program/src/cards/dragons_maze.c	2222	optimization-search	for(	for(i=0; i<instance->targets[11].card; i++){
Program/src/cards/dragons_maze.c	2368	optimization-search	for(	for(i=0;i<instance->info_slot;i++){
Program/src/cards/dragons_maze.c	2889	optimization-search	for (	for (i = 0; i < 5; ++i){
Program/src/cards/dragons_maze.c	3671	optimization-search	for(	for(i=0; i<5; i++){
Program/src/cards/dragons_maze.c	3696	optimization-search	for (	for (i = COLOR_BLACK; i <= COLOR_WHITE; ++i){
Program/src/cards/dragons_maze.c	3734	optimization-search	for (	for (k = 0; k < 10; ++k){
Program/src/cards/dragons_maze.c	3746	optimization-search	for (	for (c = 0; c < active_cards_count[player]; ++c){
Program/src/cards/dragons_of_tarkir.c	42	optimization-search	for (	for (c = 0; c < active_cards_count[player]; ++c)
Program/src/cards/dragons_of_tarkir.c	715	optimization-search	for (	for (c = 0; c < active_cards_count[player]; ++c)
Program/src/cards/dragons_of_tarkir.c	718	optimization-search	for (	for (c = 0; c < active_cards_count[player]; ++c)
Program/src/cards/dragons_of_tarkir.c	949	optimization-search	for (	for (c = 0; c < active_cards_count[p]; ++c)
Program/src/cards/dragons_of_tarkir.c	953	optimization-search	for (	for (c = 0; c < active_cards_count[player]; ++c)
Program/src/cards/dragons_of_tarkir.c	1848	optimization-search	while (	while (new_global_tutor(player, player, TUTOR_FROM_GRAVE_NOTARGET, TUTOR_RFG,
Program/src/cards/dragons_of_tarkir.c	2503	optimization-search	for (	for (i = 0; i < num; ++i)
Program/src/cards/dragons_of_tarkir.c	2615	optimization-search	for (	for (i = 0; i < inst->number_of_targets; ++i)
Program/src/cards/dragons_of_tarkir.c	3414	optimization-search	for (	for (c = 0; c < active_cards_count[player]; ++c)
Program/src/cards/dragons_of_tarkir.c	3465	optimization-search	for (	for (i = 0; i < 2; ++i)
Program/src/cards/dragons_of_tarkir.c	3739	optimization-search	for (	for (c = 0; c < active_cards_count[player]; ++c)
Program/src/cards/dragons_of_tarkir.c	3848	optimization-search	for (	for (i = 0; i < inst->number_of_targets; ++i)
Program/src/cards/dragons_of_tarkir.c	4027	optimization-search	for (	for (c = 0; c < active_cards_count[player]; ++c)
Program/src/cards/dragons_of_tarkir.c	4154	optimization-search	for (	for (choice = 0; choice < 2; ++choice)
Program/src/cards/dragons_of_tarkir.c	4291	optimization-search	for (	for (i = 0; i < 500 && gy[i] != -1; ++i)
Program/src/cards/dragons_of_tarkir.c	4410	optimization-search	for (	for (c = 0; c < active_cards_count[1-player]; ++c)
Program/src/cards/dragons_of_tarkir.c	4442	optimization-search	for (	for (choice = 0; choice < 2; ++choice)
Program/src/cards/dragons_of_tarkir.c	4471	optimization-search	for (	for (choice = 0; choice < 2; ++choice)
Program/src/cards/dragons_of_tarkir.c	4649	optimization-search	for (	for (choice = 0; choice < 2; ++choice)
Program/src/cards/dragons_of_tarkir.c	4680	optimization-search	for (	for (choice = 0; choice < 2; ++choice)
Program/src/cards/dragons_of_tarkir.c	4816	optimization-search	for (	for (choice = 0; choice < 2; ++choice)
Program/src/cards/dragons_of_tarkir.c	4844	optimization-search	for (	for (choice = 0; choice < 2; ++choice)
Program/src/cards/dragons_of_tarkir.c	4872	optimization-search	for (	for (choice = 0; choice < 2; ++choice)
Program/src/cards/dragons_of_tarkir.c	4967	optimization-search	while (	} while (cancel == 1);
Program/src/cards/dragons_of_tarkir.c	4983	optimization-search	while (	while (new_global_tutor(player, player, TUTOR_FROM_DECK, TUTOR_PLAY, 0, AI_FIRST_FOUND, &test) != -1)
Program/src/cards/dragons_of_tarkir.c	5077	optimization-search	for (	for (choice = 0; choice < 2; ++choice)
Program/src/cards/dragons_of_tarkir.c	5106	optimization-search	for (	for (choice = 0; choice < 2; ++choice)
Program/src/cards/eventide.c	204	optimization-search	for (	for (p = cp->mana_cost_text; *p; ++p)
Program/src/cards/eventide.c	224	optimization-search	for(	for(i=0; i<2; i++){
Program/src/cards/eventide.c	247	optimization-search	for(	for(i=0; i<black; i++){
Program/src/cards/eventide.c	253	optimization-search	for(	for(i=0; i<blue; i++){
Program/src/cards/eventide.c	259	optimization-search	for(	for(i=0; i<green; i++){
Program/src/cards/eventide.c	265	optimization-search	for(	for(i=0; i<red; i++){
Program/src/cards/eventide.c	271	optimization-search	for(	for(i=0; i<white; i++){
Program/src/cards/eventide.c	539	optimization-search	for (	// Works properly for (possibly laced) lands, despite them using card_data_t::color, due to a special case in get_abilities()
Program/src/cards/eventide.c	545	optimization-search	for (	for (i = COLOR_BLACK; i <= COLOR_WHITE; ++i){
Program/src/cards/eventide.c	758	optimization-search	for(	for(i=0; i<instance->number_of_targets; i++){
Program/src/cards/eventide.c	772	optimization-search	for(	for(i=0; i<instance->number_of_targets; i++){
Program/src/cards/eventide.c	903	optimization-search	for(	for(i=0; i<total; i++){
Program/src/cards/eventide.c	934	optimization-search	for(	for(i=0; i<total; i++){
Program/src/cards/eventide.c	1519	optimization-search	for(	for(c=0; c<active_cards_count[player]; c++){
Program/src/cards/eventide.c	1533	optimization-search	for(	for(c=0; c<active_cards_count[player]; c++){
Program/src/cards/eventide.c	1556	optimization-search	for(	for(c=0; c<active_cards_count[player]; c++){
Program/src/cards/eventide.c	2334	optimization-search	for(	for(i=0; i<instance->targets[11].player; i++){
Program/src/cards/eventide.c	2388	optimization-search	for(	for(i=0; i<amount; i++){
Program/src/cards/eventide.c	2446	optimization-search	for(	for(i=0; i<instance->number_of_targets; i++){
Program/src/cards/eventide.c	3201	optimization-search	for (	for (i = 1; i < instance->info_slot; ++i)
Program/src/cards/eventide.c	3207	optimization-search	for (	for (i = 1; i < numdam; ++i)
Program/src/cards/eventide.c	3383	optimization-search	for (	for (c = 0; c < active_cards_count[player]; ++c)
Program/src/cards/exodus.c	47	optimization-search	while(	while(count < active_cards_count[1-player]){
Program/src/cards/exodus.c	203	optimization-search	for (	for (i = 0; i < 4; ++i){
Program/src/cards/exodus.c	218	optimization-search	for (	for (c = 0; c < active_cards_count[p]; ++c){
Program/src/cards/exodus.c	270	optimization-search	for (	for (p = 0; p < 2; p++){
Program/src/cards/exodus.c	271	optimization-search	for (	for (c = 0; c < active_cards_count[p]; ++c){
Program/src/cards/exodus.c	355	optimization-search	while(	while(count < active_cards_count[p]){
Program/src/cards/exodus.c	387	optimization-search	for (	for (i = 0; i < 2; ++i)
Program/src/cards/exodus.c	929	optimization-search	for (	for (c = 0; c < active_cards_count[player]; ++c)
Program/src/cards/exodus.c	1430	optimization-search	for(	for(i=0; i<2; i++){
Program/src/cards/exodus.c	2054	optimization-search	for (	for (p = 0; p < 2; ++p)
Program/src/cards/exodus.c	2055	optimization-search	for (	for (c = 0; c < active_cards_count[p]; ++c)
Program/src/cards/exodus.c	2061	optimization-search	for (	for (p = 0; p < 2; ++p)
Program/src/cards/exodus.c	2062	optimization-search	for (	for (c = 0; c < active_cards_count[p]; ++c)
Program/src/cards/exodus.c	2565	optimization-search	for(	for(i=2; i<instance->targets[1].card; i++){
Program/src/cards/fallen_empires.c	482	optimization-search	for (	for (c = 0; c < active_cards_count[player]; ++c)
Program/src/cards/fallen_empires.c	1473	optimization-search	for(	for(i=1; i<max_t; i++){
Program/src/cards/fallen_empires.c	1524	optimization-search	while(	while(count < active_cards_count[p]){
Program/src/cards/fallen_empires.c	1709	optimization-search	for (	for (count = 0; count < active_cards_count[player]; ++count){
Program/src/cards/fallen_empires.c	1815	optimization-search	while(	while(count < active_cards_count[p]){
Program/src/cards/fallen_empires.c	1846	optimization-search	for(	for(k=0;k<2;k++){
Program/src/cards/fallen_empires.c	1869	optimization-search	while(	while(i<chosen && can_target(&td) && spell_fizzled != 1 ){
Program/src/cards/fallen_empires.c	1880	optimization-search	for(	for(k=0;k<2;k++){
Program/src/cards/fallen_empires.c	2155	optimization-search	for(	for(i=0; i<2; i++){
Program/src/cards/fallen_empires.c	2289	optimization-search	for(	for(i=0; i<active_cards_count[player]; i++){
Program/src/cards/fallen_empires.c	2364	optimization-search	for (	for (i = 0; i < active_cards_count[p]; i++){
Program/src/cards/fallen_empires.c	2510	optimization-search	while (	} while (number > counter_count);
Program/src/cards/fallen_empires.c	2831	optimization-search	for(	for(i=0;i<active_cards_count[p];i++){
Program/src/cards/fallen_empires.c	2874	optimization-search	for(	for(p=0; p<2; p++){
Program/src/cards/fallen_empires.c	2876	optimization-search	for(	for(c = active_cards_count[p]-1; c > -1; c--){
Program/src/cards/fate_reforged.c	184	optimization-search	for (	for (c = 0; c < active_cards_count[player]; ++c)
Program/src/cards/fate_reforged.c	288	optimization-search	for(	for(i=0; i<=count_counters(player, card, COUNTER_LOYALTY); i++){
Program/src/cards/fate_reforged.c	319	optimization-search	for(	for(i=0; i<=count_counters(player, card, COUNTER_LOYALTY); i++){
Program/src/cards/fate_reforged.c	866	optimization-search	for(	for(p=0; p<2; p++){
Program/src/cards/fate_reforged.c	869	optimization-search	for(	for(c=0; c<active_cards_count[p]; c++){
Program/src/cards/fate_reforged.c	1657	optimization-search	for(	for(i=0; i<5; i++){
Program/src/cards/fate_reforged.c	1910	optimization-search	for(	for(i=0; i<instance->number_of_targets; i++){
Program/src/cards/fate_reforged.c	2023	optimization-search	for (	for (i = 0; i < instance->number_of_targets; i++){
Program/src/cards/fate_reforged.c	2065	optimization-search	for(	for(c=0; c<active_cards_count[1-player]; c++){
Program/src/cards/fate_reforged.c	2248	optimization-search	for(	for(i=count_graveyard(instance->targets[0].player)-1; i>-1; i--){
Program/src/cards/fate_reforged.c	2255	optimization-search	for(	for(i=0; i<rc; i++){
Program/src/cards/fate_reforged.c	2719	optimization-search	for(	for(i=1; i<19; i++){
Program/src/cards/fate_reforged.c	2739	optimization-search	for(	for(i=1; i<18; i++){
Program/src/cards/fate_reforged.c	2751	optimization-search	for (	for (i = 0; i < dc; ++i){
Program/src/cards/fate_reforged.c	2924	optimization-search	for(	for(i=active_cards_count[player]-1; i > -1; i--){
Program/src/cards/fate_reforged.c	3286	optimization-search	for (	for (i = 0; i < instance->info_slot; i++){
Program/src/cards/fate_reforged.c	3540	optimization-search	for(	for(i=0; i<instance->targets[1].player; i++){
Program/src/cards/fate_reforged.c	3993	optimization-search	for(	for(i=0; i<3; i++){
Program/src/cards/fifth_dawn.c	24	optimization-search	for (	for (col = COLOR_BLACK; col <= COLOR_WHITE; ++col)
Program/src/cards/fifth_dawn.c	74	optimization-search	for(	for(i=1; i<6; i++){
Program/src/cards/fifth_dawn.c	92	optimization-search	for(	for(i=1; i<6; i++){
Program/src/cards/fifth_dawn.c	119	optimization-search	for(	for(a=1; a<6; a++){
Program/src/cards/fifth_dawn.c	127	optimization-search	for(	for(q=1; q<6; q++){
Program/src/cards/fifth_dawn.c	136	optimization-search	for(	for(b=a+1; b<6; b++){
Program/src/cards/fifth_dawn.c	143	optimization-search	for(	for(q=1; q<6; q++){
Program/src/cards/fifth_dawn.c	152	optimization-search	for(	for(c=b+1; c<6; c++){
Program/src/cards/fifth_dawn.c	159	optimization-search	for(	for(q=1; q<6; q++){
Program/src/cards/fifth_dawn.c	168	optimization-search	for(	for(d=c+1; d<6; d++){
Program/src/cards/fifth_dawn.c	175	optimization-search	for(	for(q=1; q<6; q++){
Program/src/cards/fifth_dawn.c	184	optimization-search	for(	for(e=d+1; e<6; e++){
Program/src/cards/fifth_dawn.c	191	optimization-search	for(	for(q=1; q<6; q++){
Program/src/cards/fifth_dawn.c	215	optimization-search	for(	for(k=7; k>3; k--){
Program/src/cards/fifth_dawn.c	515	optimization-search	for(	for(i=1; i<6; i++){
Program/src/cards/fifth_dawn.c	534	optimization-search	for (	for (i = 0; i < pos; i++){
Program/src/cards/fifth_dawn.c	538	optimization-search	for (	for (i = 0; i < pos; i++){
Program/src/cards/fifth_dawn.c	539	optimization-search	for (	for (k = i; k < pos - 1; k++){
Program/src/cards/fifth_dawn.c	554	optimization-search	for(	for(i=instance->info_slot-1; i>-1; i--){
Program/src/cards/fifth_dawn.c	1114	optimization-search	for(	for(i=1; i<6; i++){
Program/src/cards/fifth_dawn.c	1235	optimization-search	for(	for(c = active_cards_count[player]-1; c > -1; c--){
Program/src/cards/fifth_dawn.c	1338	optimization-search	for(	for(i=0; i<6; i++){
Program/src/cards/fifth_dawn.c	1363	optimization-search	for(	for(i=0; i<instance->info_slot; i++){
Program/src/cards/fifth_dawn.c	1441	optimization-search	for(	for(i=0; i<instance->info_slot; i++){
Program/src/cards/fifth_dawn.c	1521	optimization-search	for (	for (col = COLOR_BLACK; col <= COLOR_WHITE; ++col){
Program/src/cards/fifth_dawn.c	1755	optimization-search	for(	for(c=0; c<active_cards_count[player]; c++){
Program/src/cards/fifth_dawn.c	1775	optimization-search	for(	for(c=0; c<active_cards_count[player]; c++){
Program/src/cards/fifth_dawn.c	1951	optimization-search	for(	for(i = 0; i < 2; i++){
Program/src/cards/fifth_dawn.c	2119	optimization-search	for (	for (c = 0; c < active_cards_count[player]; ++c)
Program/src/cards/fifth_dawn.c	2144	optimization-search	for (	for (c = 0; c < active_cards_count[token->t_player]; ++c)
Program/src/cards/fifth_dawn.c	2243	optimization-search	for(	for(i=0; i<2; i++){
Program/src/cards/fifth_dawn.c	2480	optimization-search	for (	for (p = 0; p <= 1; ++p){
Program/src/cards/fifth_dawn.c	2481	optimization-search	for (	for (c = 0; c < active_cards_count[player]; ++c){
Program/src/cards/fifth_dawn.c	2713	optimization-search	while (	while (controller_sacrifices_a_permanent(player, card, TYPE_CREATURE, SAC_DONE))
Program/src/cards/fifth_dawn.c	2773	optimization-search	for(	for(i=0; i<2; i++){
Program/src/cards/fifth_dawn.c	2892	optimization-search	for (	for (p = 0; p <= 1; ++p){
Program/src/cards/fifth_dawn.c	2893	optimization-search	for (	for (c = 0; c < active_cards_count[player]; ++c){
Program/src/cards/fifth_dawn.c	3084	optimization-search	for(	for(i=1; i<6; i++){
Program/src/cards/fifth_dawn.c	3388	optimization-search	for(	for(i=0; i<active_cards_count[player]; i++){
Program/src/cards/future_sight.c	136	optimization-search	for(	for(i=0; i<trc; i++){
Program/src/cards/future_sight.c	235	optimization-search	for (	for (card = 0; card < active_cards_count[player]; ++card){
Program/src/cards/future_sight.c	244	optimization-search	for (	for (i = COLOR_COLORLESS; i <= COLOR_WHITE; ++i){
Program/src/cards/future_sight.c	256	optimization-search	for (	for (i = COLOR_COLORLESS; i <= COLOR_WHITE; ++i){
Program/src/cards/future_sight.c	323	optimization-search	for (	for (i = 0; i < 5; ++i)
Program/src/cards/future_sight.c	339	optimization-search	for (	for (i = 0; i < 5; ++i)
Program/src/cards/future_sight.c	347	optimization-search	for (	for (j = i + 1; j < 5; ++j)
Program/src/cards/future_sight.c	561	optimization-search	for(	for(i=0;i<count_graveyard(player);i++){
Program/src/cards/future_sight.c	570	optimization-search	for(	for(j=0;j<instance->parent_controller - instance->parent_card;j++){
Program/src/cards/future_sight.c	571	optimization-search	for(	for(i=0;i<count_graveyard_by_id(player, CARD_ID_BRIDGE_FROM_BELOW);i++){
Program/src/cards/future_sight.c	749	optimization-search	for(	for(i = 1; i <= 3; i++){
Program/src/cards/future_sight.c	1160	optimization-search	for(	for(i=0; i < get_storm_count(); i++){
Program/src/cards/future_sight.c	1516	optimization-search	for(	for(i=0; i<2; i++){
Program/src/cards/future_sight.c	1629	optimization-search	for(	for(i=0; i<4; i++){
Program/src/cards/future_sight.c	1990	optimization-search	for (	for (c = 0; c < active_cards_count[player]; ++c)
Program/src/cards/future_sight.c	3030	optimization-search	for(	for(i=0; i<2; i++ ){
Program/src/cards/future_sight.c	3269	optimization-search	for(	for(i=0; i<instance->info_slot; i++){
Program/src/cards/gatecrash.c	715	optimization-search	for(	for(i=0; i<trgs; i++){
Program/src/cards/gatecrash.c	731	optimization-search	for(	for(i=0; i<instance->info_slot; i++){
Program/src/cards/gatecrash.c	1455	optimization-search	while(	while(amount > 0 ){
Program/src/cards/gatecrash.c	2219	optimization-search	while(	while(count < active_cards_count[1-instance->damage_target_player]){
Program/src/cards/gatecrash.c	2231	optimization-search	while(	while(count < active_cards_count[1-instance->damage_target_player]){
Program/src/cards/gatecrash.c	2578	optimization-search	for (	for (i = 0; i < 3; ++i)
Program/src/cards/gatecrash.c	2590	optimization-search	for (	for (i = 0; i < 3; ++i)
Program/src/cards/gatecrash.c	2767	optimization-search	for(	for(i=0; i<instance->info_slot; i++){
Program/src/cards/gatecrash.c	2775	optimization-search	for (	for (i = 0; i < instance->number_of_targets; ++i){
Program/src/cards/gatecrash.c	3006	optimization-search	for (	for (c = 0; c < active_cards_count[player]; ++c){
Program/src/cards/gatecrash.c	3093	optimization-search	for(	for(i=0; i<6; i++){
Program/src/cards/gatecrash.c	3117	optimization-search	for(	for(i=0; i<3; i++){
Program/src/cards/gatecrash.c	3134	optimization-search	for(	for(i=0; i<instance->number_of_targets; i++){
Program/src/cards/gatecrash.c	3438	optimization-search	for (	for (i = 0; i < num_cards_milled; ++i)
Program/src/cards/gatecrash.c	3760	optimization-search	for(	for(i=0; i<active_cards_count[1-player]; i++)
Program/src/cards/gatecrash.c	3906	optimization-search	for (	for (i = 0; i < num_cards_milled; ++i)
Program/src/cards/gatecrash.c	4289	optimization-search	for(	for(p=0; p<2; p++){
Program/src/cards/gatecrash.c	4290	optimization-search	for(	for(c=active_cards_count[p]-1; c>-1; c--){
Program/src/cards/gatecrash.c	4357	optimization-search	for(	for(i=0;i<active_cards_count[player]; i++){
Program/src/cards/gatecrash.c	4468	optimization-search	for(	for(k=0; k<t_count; k++){
Program/src/cards/gatecrash.c	4491	optimization-search	for(	for(i=0; i<2; i++){
Program/src/cards/gatecrash.c	4492	optimization-search	for(	for(k=i+1; k<3; k++){
Program/src/cards/gatecrash.c	5575	optimization-search	for(	for(i=0; i<active_cards_count[1-player]; i++){
Program/src/cards/guildpact.c	172	optimization-search	for(	for(i=0; i<instance->info_slot; i++){
Program/src/cards/guildpact.c	205	optimization-search	for(	for(i=0; i<2; i++){
Program/src/cards/guildpact.c	293	optimization-search	for(	for(count = active_cards_count[player]-1; count > -1; count--){
Program/src/cards/guildpact.c	628	optimization-search	for(	for(i=0; i<2; i++){
Program/src/cards/guildpact.c	858	optimization-search	for(	for(i=0; i<instance->info_slot; i++){
Program/src/cards/guildpact.c	906	optimization-search	for(	for(i=0; i<2; i++){
Program/src/cards/guildpact.c	1199	optimization-search	for(	for(i=0; i<instance->info_slot; i++){
Program/src/cards/guildpact.c	1254	optimization-search	for(	for(i=0; i<2; i++){
Program/src/cards/guildpact.c	1342	optimization-search	for(	for(i=0; i<instance->info_slot; i++){
Program/src/cards/guildpact.c	1439	optimization-search	for (	for (cc = 0; cc < active_cards_count[p]; ++cc)
Program/src/cards/guildpact.c	1480	optimization-search	for(	for(i=0; i<2; i++){
Program/src/cards/guildpact.c	1482	optimization-search	for(	for(k=0; k<count_graveyard(i); k++){
Program/src/cards/guildpact.c	2004	optimization-search	for(	for(i=0; i<instance->info_slot; i++){
Program/src/cards/guildpact.c	2318	optimization-search	for(	for(i=0; i<instance->info_slot; i++){
Program/src/cards/guildpact.c	2796	optimization-search	for(	for(i=0; i<sc; i++){
Program/src/cards/guildpact.c	2801	optimization-search	for(	for(i=0; i<sc; i++){
Program/src/cards/guildpact.c	2893	optimization-search	for(	for(i=0; i<instance->info_slot; i++){
Program/src/cards/guildpact.c	2916	optimization-search	while(	while(count < active_cards_count[player] ){
Program/src/cards/homelands.c	319	optimization-search	for (	for (p = 0; p <= 1; ++p)
Program/src/cards/homelands.c	320	optimization-search	for (	for (c = 0; c < active_cards_count[p]; ++c)
Program/src/cards/homelands.c	331	optimization-search	for (	for (c = 0; c < active_cards_count[pl]; ++c)
Program/src/cards/homelands.c	454	optimization-search	for (	for (p = 0; p <= 1; ++p)
Program/src/cards/homelands.c	455	optimization-search	for (	for (c = 0; c < active_cards_count[p]; ++c)
Program/src/cards/homelands.c	461	optimization-search	for (	for (p = 0; p <= 1; ++p)
Program/src/cards/homelands.c	462	optimization-search	for (	for (c = 0; c < active_cards_count[p]; ++c)
Program/src/cards/homelands.c	1546	optimization-search	for (	for (c = 0; c < active_cards_count[1-player]; ++c)
Program/src/cards/homelands.c	2059	optimization-search	for(	for(i=0; i<2; i++){
Program/src/cards/homelands.c	2084	optimization-search	for(	for(i=0; i<2; i++){
Program/src/cards/homelands.c	2092	optimization-search	for(	for(i=0; i<2; i++){
Program/src/cards/ice_age.c	25	optimization-search	for(	for(i = 0; i < 2; i++){
Program/src/cards/ice_age.c	87	optimization-search	for (	for (p = 0; p <= 1; ++p)
Program/src/cards/ice_age.c	89	optimization-search	for (	for (c = 0; c < active_cards_count[p]; ++c)
Program/src/cards/ice_age.c	101	optimization-search	for (	for (c = 0; c < active_cards_count[player]; ++c)
Program/src/cards/ice_age.c	155	optimization-search	while (	while (snow > 0)
Program/src/cards/ice_age.c	166	optimization-search	while (	while (i >= 10)
Program/src/cards/ice_age.c	176	optimization-search	for (	for (i = 0; i < snow; ++i)
Program/src/cards/ice_age.c	193	optimization-search	for (	for (i = COLOR_COLORLESS; i <= COLOR_WHITE; ++i)
Program/src/cards/ice_age.c	210	optimization-search	for (	for (i = COLOR_COLORLESS; i <= COLOR_WHITE && snow > 0; ++i)
Program/src/cards/ice_age.c	231	optimization-search	for (	for (i = COLOR_COLORLESS; i <= COLOR_WHITE; ++i)
Program/src/cards/ice_age.c	274	optimization-search	for (	for (c = 0; c < active_cards_count[1-player]; ++c)
Program/src/cards/ice_age.c	821	optimization-search	for (	for (i = 0; i < instance->number_of_targets; ++i){
Program/src/cards/ice_age.c	977	optimization-search	for (	for (i = 0; i < active_cards_count[1-tp]; ++i)
Program/src/cards/ice_age.c	1021	optimization-search	for (	for (i = 0; i < active_cards_count[1-player]; ++i)
Program/src/cards/ice_age.c	1023	optimization-search	for (	for (j = 0; j < 5; ++j)
Program/src/cards/ice_age.c	1098	optimization-search	for (	for (i = 0; i < active_cards_count[p]; ++i)
Program/src/cards/ice_age.c	1264	optimization-search	for (	for (i=3; i < instance->targets[2].player; ++i)
Program/src/cards/ice_age.c	1508	optimization-search	for (	for (card = 0; card < active_cards_count[player]; ++card)
Program/src/cards/ice_age.c	1513	optimization-search	for (	for (col = COLOR_BLACK; col <= COLOR_WHITE; ++col)
Program/src/cards/ice_age.c	1519	optimization-search	for (	for (col = COLOR_BLACK; col <= COLOR_WHITE; ++col)
Program/src/cards/ice_age.c	1972	optimization-search	for(	for(i=0;i<6;i++){
Program/src/cards/ice_age.c	2276	optimization-search	for(	for(k=0; k<10; k++){
Program/src/cards/ice_age.c	2418	optimization-search	for (	for (c = 0; c < active_cards_count[p]; ++c)
Program/src/cards/ice_age.c	2570	optimization-search	for(	for(i=0; i<5; i++){
Program/src/cards/ice_age.c	2579	optimization-search	for(	for(i=0; i<good; i++){
Program/src/cards/ice_age.c	3182	optimization-search	for (	for (c = 0; c < active_cards_count[player]; ++c){
Program/src/cards/ice_age.c	3345	optimization-search	for(	for(i=0; i<4; i++){
Program/src/cards/ice_age.c	4229	optimization-search	for(	for(i=1; i<10; i++){
Program/src/cards/ice_age.c	4241	optimization-search	for(	for(i=1; i<instance->targets[11].player; i++){
Program/src/cards/ice_age.c	4459	optimization-search	for(	for(i = 0; i < active_cards_count[player]; i++){
Program/src/cards/ice_age.c	4916	optimization-search	for (	for (p = 0; p <= 1; ++p)
Program/src/cards/ice_age.c	4917	optimization-search	for (	for (c = 0; c < active_cards_count[p]; ++c)
Program/src/cards/ice_age.c	5066	optimization-search	for (	for (i = 0; can_target(&td) && i < amount; ++i)
Program/src/cards/ice_age.c	5074	optimization-search	for (	for (i = 0; i < num_tgts; ++i)
Program/src/cards/ice_age.c	5078	optimization-search	for (	for (i = 0; i < num_tgts; ++i)
Program/src/cards/ice_age.c	5550	optimization-search	for (	for (i = 0; i < instance->number_of_targets; ++i)
Program/src/cards/ice_age.c	6021	optimization-search	for(	for(i=0; i<instance->number_of_targets; i++){
Program/src/cards/ice_age.c	6033	optimization-search	for(	for(i=0; i<instance->number_of_targets; i++){
Program/src/cards/ice_age.c	6449	optimization-search	for(	for(i=0;i<active_cards_count[opp]; i++){
Program/src/cards/innistrad.c	51	optimization-search	for(	for(i=0; i<body_parts; i++ ){
Program/src/cards/innistrad.c	140	optimization-search	for (	for (c = 0; c < active_cards_count[player]; ++c)
Program/src/cards/innistrad.c	455	optimization-search	for(	for(i=0; i<2; i++){
Program/src/cards/innistrad.c	579	optimization-search	for (	for (c = 0; c < active_cards_count[player]; ++c)
Program/src/cards/innistrad.c	1147	optimization-search	for(	for(i=0; i<2; i++){
Program/src/cards/innistrad.c	1347	optimization-search	for (	for (i = 0; i < instance->info_slot; i++){
Program/src/cards/innistrad.c	1557	optimization-search	for (	for (i = 0; i < num_cards_milled; ++i)
Program/src/cards/innistrad.c	1745	optimization-search	for(	for(k=0; k<4; k++){
Program/src/cards/innistrad.c	1761	optimization-search	for(	for(i=0; i<5; i++){
Program/src/cards/innistrad.c	2375	optimization-search	for(	for(c = active_cards_count[player]-1; c > -1; c--){
Program/src/cards/innistrad.c	2713	optimization-search	for(	for(k=0; k<instance->info_slot; k++){
Program/src/cards/innistrad.c	3193	optimization-search	for(	for(i=0;i<instance->info_slot;i++){
Program/src/cards/innistrad.c	3271	optimization-search	for (	for (i = 0; i < instance->info_slot; i++){
Program/src/cards/innistrad.c	3608	optimization-search	for(	for(i=0; i<instance->number_of_targets; i++){
Program/src/cards/innistrad.c	3840	optimization-search	for (	"for (i = 0; i < instance->info_slot; ++i){	// choice conveniently also matches the number of cards to raise"
Program/src/cards/innistrad.c	3864	optimization-search	for(	for(i=0; i<count_graveyard(player); i++){
Program/src/cards/innistrad.c	4332	optimization-search	for (	for (i = 1; i <= 3; ++i)
Program/src/cards/innistrad.c	4480	optimization-search	for(	for(i=0; i<amount; i++){
Program/src/cards/innistrad.c	4508	optimization-search	for(	for(i=0; i<instance->targets[11].card; i++){
Program/src/cards/innistrad.c	4625	optimization-search	for(	for(i=0; i<instance->number_of_targets; i++){
Program/src/cards/innistrad.c	4832	optimization-search	for(	for(i=0; i<instance->targets[11].card; i++){
Program/src/cards/innistrad.c	5033	optimization-search	for(	for(i=0; i<instance->targets[11].card; i++){
Program/src/cards/innistrad.c	5477	optimization-search	for (	for (c = 0; c < active_cards_count[player]; ++c){
Program/src/cards/innistrad.c	5545	optimization-search	for(	for(i=0; i<instance->number_of_targets; i++){
Program/src/cards/innistrad.c	5577	optimization-search	while (	while (deck[pump] != -1 && !is_what(-1, deck[pump], TYPE_LAND)){
Program/src/cards/invasion.c	523	optimization-search	for(	for(i=0; i<2; i++){
Program/src/cards/invasion.c	809	optimization-search	for(	for(p=0; p<2; p++){
Program/src/cards/invasion.c	810	optimization-search	for(	for(c=0; c<active_cards_count[p]; c++){
Program/src/cards/invasion.c	848	optimization-search	for(	for(p=0; p<2; p++){
Program/src/cards/invasion.c	849	optimization-search	for(	for(c=0; c<active_cards_count[p]; c++){
Program/src/cards/invasion.c	939	optimization-search	for (	for (p = 0; p <= 1; ++p)
Program/src/cards/invasion.c	940	optimization-search	for (	for (c = 0; c < active_cards_count[p]; ++c)
