path	line	category	match	text
docs/file-inventory.md	73	runtime-file-reference	Statwin	| `Statwin` | 113M |
docs/file-inventory.md	74	runtime-file-reference	CardArt	| `CardArtNew` | 104M |
docs/file-inventory.md	75	runtime-file-reference	Sound	| `Sound` | 92M |
docs/file-inventory.md	76	runtime-file-reference	Cardart	| `Cardart` | 81M |
docs/file-inventory.md	79	runtime-file-reference	Duelsounds	| `Duelsounds` | 23M |
docs/file-inventory.md	93	runtime-file-reference	sound	| `.ogg` | 485 | Mod sound assets. |
docs/file-inventory.md	95	runtime-file-reference	sound	| `.wav` | 305 | Game sound assets. |
docs/file-inventory.md	111	runtime-file-reference	Mods/	| `Mods/Art/Default Sonic 2014.7z` | 33M | Canonical top-level mod archive after duplicate `Manalink3/Mods/Art/Default Sonic 2014.7z` was removed. |
docs/file-inventory.md	112	runtime-file-reference	Cardart	| `Cardart/Medart.cat` | 30M | Card art catalog, likely runtime-critical for some paths. |
docs/file-inventory.md	114	runtime-file-reference	Program/	| `Program/Shandalar.dll` | 14M | Program runtime DLL. |
docs/file-inventory.md	116	runtime-file-reference	Program/	| `Program/magic_updater/Manalink.csv` | 13M | Nested updater/card data. |
docs/file-inventory.md	118	runtime-file-reference	Program/	| `Program/Cards.dat` | 7.0M | Program runtime card data. |
docs/file-inventory.md	120	runtime-file-reference	Program/	| `Program/ManalinkEh.dll` | 5.9M | Program Manalink DLL. |
docs/file-inventory.md	128	runtime-file-reference	D:\	| `archive/debug-evidence/ML_Debug.txt` | Contains old `D:\Newmagic\...` source/debug paths. | Medium |
docs/file-inventory.md	130	runtime-file-reference	Program/	| `MAGIC*.SVE`, `MAGIC*.map`, `MAGIC*.fce`, extensionless `MAGIC5`, `Savedescs`, `Program/Savedescs`, `FaceMostRecent.txt`, `Screennames/`, `Manalink3/Program/ScreenNames/` | Tracked save slots, one derived ASCII save/deck export, and local player/screen-name state. Root `Savedescs` is plain text, `Program/Savedescs` is empty, and screen-name files contain visible names in hex dumps. See [save-sta
docs/file-inventory.md	131	runtime-file-reference	CardArt	| `CardArtNew/Thumbs.db` | Windows Explorer thumbnail cache; `file` reported `Composite Document File V2 Document`; removed in the safe duplicate cleanup pass after exact-path and binary-string reference checks. | Removed |
docs/file-inventory.md	132	runtime-file-reference	Statwin	| `Statwin/*.tmp` and `Program/statwin/*.tmp` | These look suspicious by extension, but most report as Windows bitmap mask files and live in UI resource folders. Root and Program mask hashes match, while `statscrn.tmp` differs across the two trees. | High keep confidence |
docs/file-inventory.md	133	runtime-file-reference	Mods/	| `Mods/Art/_undo` | Launcher script defines `_undo` folders for mod rollback staging. | Medium |
docs/file-inventory.md	139	runtime-file-reference	Program/	| `MENUBAK.PIC`, `WINBAK*.PIC`, `WORLBAK1.PIC`, and matching `Program/` copies | `file` reports data; root and `Program/` copies match by SHA-256 pair; `.PIC` is a legacy runtime resource extension in this tree. | High keep confidence despite backup-looking names. |
docs/file-inventory.md	140	runtime-file-reference	FaceMaker	| `FaceMaker-Original.exe`, `FaceMaker-nores.exe`, `Program/FaceMaker-nores.exe` | Preserved executables for the FaceMaker patch history. The 2026-05-31 visible S2 run also logged `FaceMaker-nores.exe /S`, so the no-resolution helper is runtime-relevant evidence, not just a reference. Hashes are recorded in [bugs/create-dibsection-after-color.md](bugs/create-dibsection-after-color.md). | High keep
docs/file-inventory.md	147	runtime-file-reference	Program/	| `Program/Shandalar.exe` and root `Shandalar.exe` are identical. | Same active SHA-256: `ad9ee80e0d377e7f1741e48aa0e33c3a8d7bd2873d43045e32bc42812aaa284b`; hSection-only interim hash was `73aa1400ddc452462f4e714e349ff06d4564c133408cf2ab10e576ae65d441b9`; name-entry-only interim hash was `bd784cc248d08455270a6bfae5004ead8f9723d8017f8db152add113e8d3a9db`; name-seed-plus-movement hash was `155a668c7
docs/file-inventory.md	148	runtime-file-reference	Program/	| Active `Program/FaceMaker.exe` and root `FaceMaker.exe` are identical to each other but no longer identical to the no-resolution helper copies. | Active SHA-256: `41f062874f94d732cc4feb40b568728b8462879fd3ec2bc55810f118e9c5f246`; no-resolution/Korath SHA-256: `43331d22d05787979af0d29cea1775fd3bcebf8acdb3c3be34524e9ca7762f4b`. The difference is the 11-byte `CreateDIBSection hSection = NULL` patch
docs/file-inventory.md	149	runtime-file-reference	Program/	| `Program/FaceData.txt`, `Program/FaceButtons.txt`, and `Program/FaceArt/` match `Manalink3/Program/` after the fix. | `cmp` for text files and `diff -qr` for art directory. | Keep as runtime support for `Program/FaceMaker.exe`. |
docs/file-inventory.md	150	runtime-file-reference	Program/	| `Program/Magic.exe` and root `Magic.exe` differ. | Different SHA-256 values. | Do not dedupe without launch comparison. |
docs/file-inventory.md	151	runtime-file-reference	Program/	| `Program/zlib.dll` is absent while root `zlib.dll` is present. | Direct logged `MTG` launch of `C:\Shandalar\Program\Shandalar.exe` fails because `Program\zlib.dll` is missing. | Treat `Program/Shandalar.exe` as a deferred alternate CrossOver path until tested in a fixed copy. |
docs/file-inventory.md	152	runtime-file-reference	Statwin	| `Statwin/*.tmp` and `Program/statwin/*.tmp` are mostly exact pairs, despite the temp-looking extension. | SHA-256 hashes match for the bitmap mask files; `statscrn.tmp` differs between root and Program. | Do not dedupe or archive by extension. |
docs/file-inventory.md	153	runtime-file-reference	Mods/	| `Mods/` and `Manalink3/Mods/` contained exact duplicate archives. | A targeted SHA-256 audit over `*.7z`, `*.zip`, and `*.rar` in both trees found 15 duplicate hashes covering all 30 archive files in that query; [install-roots.md](install-roots.md) made top-level `Mods/` canonical and those 15 `Manalink3/Mods/` archive copies were removed. | Resolved for duplicate archives; remaining package/run
docs/file-inventory.md	155	runtime-file-reference	Program/	| `src/` and `Program/src/` are similar but not identical. | `src/Makefile` and `Program/src/Makefile` have different SHA-256 and content. | Do not dedupe casually. |
docs/file-inventory.md	174	runtime-file-reference	Shandalar.exe	| Executables/DLLs | root `Shandalar.exe`, root `Magic.exe`, root DLLs, `Program/Shandalar.exe`, `Program/Magic.exe`, `Program/FaceMaker.exe`, `Program/*.dll` |
docs/file-inventory.md	175	runtime-file-reference	Program/	| Runtime data | `Program/Cards.dat`, `Program/DBInfo.dat`, `Program/Rarity.dat`, `Program/Text.res` |
docs/file-inventory.md	176	runtime-file-reference	Program/	| Art/resources | `Program/CardArt`, `Program/DuelArt`, `Program/Exp1Art`, `Program/ShellArt`, `Program/SPR*`, `Program/Statwin` |
docs/file-inventory.md	177	runtime-file-reference	Sound	| Sound/video | `Program/Sound`, `Program/DuelSounds`, `.avi`, `.wav`, `.ogg` |
docs/file-inventory.md	178	runtime-file-reference	Program/	| Decks/faces | `Program/decks`, `Playdeck`, `Decks*`, `Faces`, `PlayFace` |
docs/file-inventory.md	179	runtime-file-reference	Program/	| Config/string tables | `Shandalar.ini`, `config.txt`, `Menus.txt`, `ManaLink.txt`, `UIStrings.txt`, `prompts*.txt`, `Program/FaceData.txt`, `Program/FaceButtons.txt` |
docs/file-inventory.md	186	runtime-file-reference	Program/	| Historical docs | `archive/historical-docs/`, `ManaLink.txt`, `Program/ManaLink.txt`, `Manalink3/Program/ReadMe.txt` | Useful evidence, but not current launch guidance by default. |
docs/file-inventory.md	187	runtime-file-reference	Program/	| Source and patch tooling | `src/`, `Program/src/`, `src/patches/` | Similar but not proven identical; do not dedupe casually. |
docs/file-inventory.md	188	runtime-file-reference	Program/	| Updater tooling | `magic_updater/`, `Program/magic_updater/` | Perl/CSV updater snapshots. |
docs/file-inventory.md	189	runtime-file-reference	Facemaker	| Utility tools | `PlayDeckAnalyser/`, `Editor/`, `Facemaker/`, root helper executables | Tool role varies; inspect before moving. |
docs/gaps.md	11	runtime-file-reference	Shandalar.exe	| Visible Windows launch test | Root `Shandalar.exe`, root `Magic.exe`, and `Program/Magic.exe` are present and PE32 GUI binaries. | Run each exact path from its own folder on native Windows and record UI result. |
docs/gaps.md	12	runtime-file-reference	Program/	| Visible CrossOver launch test | Earlier CLI attempts from `Program/` in bottle `MTG` exited 53 with no stdout/stderr. Root `C:\Shandalar\Shandalar.exe` in `MTG` reached the main menu and is recorded as S1 passed in [manual-gameplay-verification.md](manual-gameplay-verification.md). A 2026-05-31 visible SendKeys run then reached the adventure map for the default/first start-color path and is reco
docs/gaps.md	13	runtime-file-reference	Program/	| CrossOver duel-prompt freeze | User reports `Done`, `Trigger`, and `Decline` can stop accepting input after two or three turns. The clearest repro involves Femeref Healer being activated after blockers were declared. Root and `Program/` `ManalinkEh.dll` now gate the shared Samite/Femeref/Kithkin handler on `LCBP_DAMAGE_PREVENTION`; the local `MTG` copied install has matching patched DLLs with ba
docs/gaps.md	14	runtime-file-reference	Program/	| Declared attacker undo | Root and `Program/` `Magic.exe` now hook `0x43c303` and use code cave `0x459bc8` to clear `STATE_ATTACKING` when an already-declared attacker is selected before Done. The local `MTG` bottle copies were patched with `Magic.before-declared-attacker-undo-patch.exe` backups. | Fully quit old CrossOver Shandalar/Magic windows, relaunch, then visibly test ordinary attackers, v
docs/gaps.md	15	runtime-file-reference	FaceMaker	| Full start-color/gameplay verification | FaceMaker/no-resolution did not fix earlier user testing. Both repo and `MTG` bottle-copy Shandalar ini files now use `Window = 2`; the local `MTG` bottle has `C:\pagefile.sys 512 1024`; `MTG` app-default `Version=win8` still was not enough. Root, `Program`, and local bottle-copy `Shandalar.exe` files are patched at offsets `0x1785b0`, `0xa1a42`, `0xa1acd
docs/gaps.md	17	runtime-file-reference	Facemaker	| `Facemaker-Korath.exe` comparison | No file by that name, nor any `*facemaker*korath*` file, was found under `/Users/mdmoll/Shandalar`. The known downloaded thread copy at `/private/tmp/FaceMaker-Korath-thread.exe` matches `FaceMaker-nores.exe` exactly. | If a new `Facemaker-Korath.exe` was intended, place it in the repo and rerun `shasum -a 256` plus `cmp`. |
docs/gaps.md	19	runtime-file-reference	C:\	| `/SHANDSAVE` direct-load behavior | Explicit `C:\Shandalar\MAGIC3.SVE` argument was preserved in the CrossOver command line, but the log did not prove the save was opened or loaded directly. | Treat `/SHANDSAVE` as unverified; do not rely on it as a start-color bypass until a visible/manual load test proves it. |
docs/gaps.md	20	runtime-file-reference	Shandalar.exe	| `Shandalar.exe --help` capture | CLI help attempt produced no captured output in the local `MTG` bottle. | Capture visible UI/log output on Windows or CrossOver. |
docs/gaps.md	21	runtime-file-reference	Program/	| Root vs `Program/` `Magic.exe` behavior | Same PE timestamp/import set but different SHA-256; root `Shandalar.exe` opens root `Magic.exe` in the logged `MTG` startup. | Test each exact path separately and record hashes/results. |
docs/gaps.md	22	runtime-file-reference	Program/	| `Program/Shandalar.exe` CrossOver dependency gap | Direct `C:\Shandalar\Program\Shandalar.exe` launch in `MTG` fails because `Program\zlib.dll` is missing. | Fix only in a copy or with explicit approval; do not treat this as the current start-color retest path. |
docs/gaps.md	33	runtime-file-reference	Program/	| `Program/src/` vs `src/` relationship | The snapshots are similar but not identical. | Compare trees before deduping or choosing a canonical source tree. |
docs/generated/create-dibsection-investigation/address-analysis.md	66	runtime-file-reference	Shandalar.exe	`Shandalar.exe` near virtual address `0x005791bb` / file offset `0x1785b0`.
docs/generated/create-dibsection-investigation/address-analysis.md	99	runtime-file-reference	Shandalar.exe	After patching both root `Shandalar.exe` and `Program/Shandalar.exe`, both
docs/generated/create-dibsection-investigation/address-analysis.md	109	runtime-file-reference	Y:\	| `/tmp/shandalar-repo-patched-sendkeys-cx.log` | Patched repo `Y:\Shandalar\Shandalar\Shandalar.exe` loaded the same post-color resources from the repo path. |
docs/generated/create-dibsection-investigation/binary-strings-results.txt	2	runtime-file-reference	D:\	D:\NEWMAGIC\sources\deckexe\Debug\deck.pdb
docs/generated/create-dibsection-investigation/binary-strings-results.txt	5	runtime-file-reference	Program/	MATCH: ./Manalink3/Program/Deck.exe
docs/generated/create-dibsection-investigation/binary-strings-results.txt	6	runtime-file-reference	D:\	D:\NEWMAGIC\sources\deckexe\Debug\deck.pdb
docs/generated/create-dibsection-investigation/binary-strings-results.txt	7	runtime-file-reference	Program/	MATCH: ./Manalink3/Program/Image.dll
docs/generated/create-dibsection-investigation/binary-strings-results.txt	9	runtime-file-reference	Program/	MATCH: ./Manalink3/Program/Magic.exe
docs/generated/create-dibsection-investigation/binary-strings-results.txt	10	runtime-file-reference	D:\	D:\Newmagic\multiplayer\sidlib\Pcxw.c
docs/generated/create-dibsection-investigation/binary-strings-results.txt	11	runtime-file-reference	D:\	D:\Newmagic\multiplayer\sid\glue.c
docs/generated/create-dibsection-investigation/binary-strings-results.txt	14	runtime-file-reference	D:\	D:\Newmagic\multiplayer\sid\Ai.c
docs/generated/create-dibsection-investigation/binary-strings-results.txt	16	runtime-file-reference	Program/	MATCH: ./Manalink3/Program/FaceMaker.exe
docs/generated/create-dibsection-investigation/binary-strings-results.txt	21	runtime-file-reference	D:\	D:\NewMagic\Sources\1player\FaceMaker\code\test.c
docs/generated/create-dibsection-investigation/binary-strings-results.txt	23	runtime-file-reference	D:\	D:\NewMagic\sources\sidlib\lib.c
docs/generated/create-dibsection-investigation/binary-strings-results.txt	24	runtime-file-reference	D:\	D:\NewMagic\sources\sidlib\text.c
docs/generated/create-dibsection-investigation/binary-strings-results.txt	25	runtime-file-reference	D:\	D:\NewMagic\sources\sidlib\sprite.c
docs/generated/create-dibsection-investigation/binary-strings-results.txt	26	runtime-file-reference	D:\	D:\NewMagic\sources\sidlib\Fileio.c
docs/generated/create-dibsection-investigation/binary-strings-results.txt	27	runtime-file-reference	D:\	D:\NewMagic\sources\sidlib\Pcxw.c
docs/generated/create-dibsection-investigation/binary-strings-results.txt	29	runtime-file-reference	Magic.exe	MATCH: ./Magic.exe
docs/generated/create-dibsection-investigation/binary-strings-results.txt	30	runtime-file-reference	D:\	D:\Newmagic\multiplayer\sidlib\Pcxw.c
docs/generated/create-dibsection-investigation/binary-strings-results.txt	31	runtime-file-reference	D:\	D:\Newmagic\multiplayer\sid\glue.c
docs/generated/create-dibsection-investigation/binary-strings-results.txt	34	runtime-file-reference	D:\	D:\Newmagic\multiplayer\sid\Ai.c
docs/generated/create-dibsection-investigation/binary-strings-results.txt	36	runtime-file-reference	FaceMaker	MATCH: ./FaceMaker.exe
docs/generated/create-dibsection-investigation/binary-strings-results.txt	41	runtime-file-reference	D:\	D:\NewMagic\Sources\1player\FaceMaker\code\test.c
docs/generated/create-dibsection-investigation/binary-strings-results.txt	43	runtime-file-reference	D:\	D:\NewMagic\sources\sidlib\lib.c
docs/generated/create-dibsection-investigation/binary-strings-results.txt	44	runtime-file-reference	D:\	D:\NewMagic\sources\sidlib\text.c
docs/generated/create-dibsection-investigation/binary-strings-results.txt	45	runtime-file-reference	D:\	D:\NewMagic\sources\sidlib\sprite.c
docs/generated/create-dibsection-investigation/binary-strings-results.txt	46	runtime-file-reference	D:\	D:\NewMagic\sources\sidlib\Fileio.c
docs/generated/create-dibsection-investigation/binary-strings-results.txt	47	runtime-file-reference	D:\	D:\NewMagic\sources\sidlib\Pcxw.c
docs/generated/create-dibsection-investigation/binary-strings-results.txt	49	runtime-file-reference	Program/	MATCH: ./Program/Image.dll
docs/generated/create-dibsection-investigation/binary-strings-results.txt	51	runtime-file-reference	Program/	MATCH: ./Program/Magic.exe
docs/generated/create-dibsection-investigation/binary-strings-results.txt	52	runtime-file-reference	D:\	D:\Newmagic\multiplayer\sidlib\Pcxw.c
docs/generated/create-dibsection-investigation/binary-strings-results.txt	53	runtime-file-reference	D:\	D:\Newmagic\multiplayer\sid\glue.c
docs/generated/create-dibsection-investigation/binary-strings-results.txt	56	runtime-file-reference	D:\	D:\Newmagic\multiplayer\sid\Ai.c
docs/generated/create-dibsection-investigation/binary-strings-results.txt	58	runtime-file-reference	Program/	MATCH: ./Program/Shandalar.exe
docs/generated/create-dibsection-investigation/binary-strings-results.txt	59	runtime-file-reference	D:\	D:\Newmagic\multiplayer\NedCard\Catalog.c
docs/generated/create-dibsection-investigation/binary-strings-results.txt	60	runtime-file-reference	D:\	D:\Newmagic\multiplayer\NedCard\Catalog.c
docs/generated/create-dibsection-investigation/binary-strings-results.txt	61	runtime-file-reference	D:\	D:\Newmagic\multiplayer\NedCard\Palette.c
docs/generated/create-dibsection-investigation/binary-strings-results.txt	66	runtime-file-reference	D:\	D:\Newmagic\multiplayer\sid\Ai.c
docs/generated/create-dibsection-investigation/binary-strings-results.txt	67	runtime-file-reference	D:\	D:\Newmagic\multiplayer\sid\iniFile.c
docs/generated/create-dibsection-investigation/binary-strings-results.txt	68	runtime-file-reference	D:\	D:\Newmagic\multiplayer\sid\iniFile.c
docs/generated/create-dibsection-investigation/binary-strings-results.txt	69	runtime-file-reference	D:\	D:\Newmagic\multiplayer\sid\Test.c
docs/generated/create-dibsection-investigation/binary-strings-results.txt	70	runtime-file-reference	D:\	D:\Newmagic\multiplayer\sid\Test.c
docs/generated/create-dibsection-investigation/binary-strings-results.txt	71	runtime-file-reference	D:\	D:\Newmagic\multiplayer\sid\glue.c
docs/generated/create-dibsection-investigation/binary-strings-results.txt	72	runtime-file-reference	D:\	D:\Newmagic\multiplayer\sid\glue.c
docs/generated/create-dibsection-investigation/binary-strings-results.txt	73	runtime-file-reference	D:\	D:\Newmagic\multiplayer\NedCard\haar.c
docs/generated/create-dibsection-investigation/binary-strings-results.txt	74	runtime-file-reference	D:\	D:\Newmagic\multiplayer\NedCard\haar.c
docs/generated/create-dibsection-investigation/binary-strings-results.txt	75	runtime-file-reference	D:\	D:\Newmagic\multiplayer\NedCard\haar.c
docs/generated/create-dibsection-investigation/binary-strings-results.txt	76	runtime-file-reference	D:\	D:\Newmagic\multiplayer\sid\Minit.c
docs/generated/create-dibsection-investigation/binary-strings-results.txt	78	runtime-file-reference	D:\	D:\NewMagic\sources\sidlib\lib.c
docs/generated/create-dibsection-investigation/binary-strings-results.txt	79	runtime-file-reference	D:\	D:\NewMagic\sources\sidlib\text.c
docs/generated/create-dibsection-investigation/binary-strings-results.txt	80	runtime-file-reference	D:\	D:\NewMagic\sources\sidlib\sprite.c
docs/generated/create-dibsection-investigation/binary-strings-results.txt	81	runtime-file-reference	D:\	D:\NewMagic\sources\sidlib\Fileio.c
docs/generated/create-dibsection-investigation/binary-strings-results.txt	82	runtime-file-reference	D:\	D:\NewMagic\sources\sidlib\Pcxw.c
docs/generated/create-dibsection-investigation/binary-strings-results.txt	84	runtime-file-reference	Program/	MATCH: ./Program/FaceMaker-nores.exe
docs/generated/create-dibsection-investigation/binary-strings-results.txt	89	runtime-file-reference	D:\	D:\NewMagic\Sources\1player\FaceMaker\code\test.c
docs/generated/create-dibsection-investigation/binary-strings-results.txt	91	runtime-file-reference	D:\	D:\NewMagic\sources\sidlib\lib.c
docs/generated/create-dibsection-investigation/binary-strings-results.txt	92	runtime-file-reference	D:\	D:\NewMagic\sources\sidlib\text.c
docs/generated/create-dibsection-investigation/binary-strings-results.txt	93	runtime-file-reference	D:\	D:\NewMagic\sources\sidlib\sprite.c
docs/generated/create-dibsection-investigation/binary-strings-results.txt	94	runtime-file-reference	D:\	D:\NewMagic\sources\sidlib\Fileio.c
docs/generated/create-dibsection-investigation/binary-strings-results.txt	95	runtime-file-reference	D:\	D:\NewMagic\sources\sidlib\Pcxw.c
docs/generated/create-dibsection-investigation/binary-strings-results.txt	97	runtime-file-reference	Facemaker	MATCH: ./Facemaker/Facemaker.exe
docs/generated/create-dibsection-investigation/binary-strings-results.txt	98	runtime-file-reference	D:\	D:\NewMagic\1player\FaceMaker\code\Test.c
docs/generated/create-dibsection-investigation/binary-strings-results.txt	99	runtime-file-reference	D:\	D:\NewMagic\1player\FaceMaker\code\Test.c
docs/generated/create-dibsection-investigation/binary-strings-results.txt	105	runtime-file-reference	D:\	D:\NewMagic\sources\sidlib\lib.c
docs/generated/create-dibsection-investigation/binary-strings-results.txt	106	runtime-file-reference	D:\	D:\NewMagic\sources\sidlib\text.c
docs/generated/create-dibsection-investigation/binary-strings-results.txt	107	runtime-file-reference	D:\	D:\NewMagic\sources\sidlib\sprite.c
docs/generated/create-dibsection-investigation/binary-strings-results.txt	108	runtime-file-reference	D:\	D:\NewMagic\sources\sidlib\Fileio.c
docs/generated/create-dibsection-investigation/binary-strings-results.txt	109	runtime-file-reference	D:\	D:\NewMagic\sources\sidlib\Pcxw.c
docs/generated/create-dibsection-investigation/binary-strings-results.txt	111	runtime-file-reference	D:\	D:\NewMagic\1player\FaceMaker\code\new___Wi\FaceMaker.pdb
docs/generated/create-dibsection-investigation/binary-strings-results.txt	116	runtime-file-reference	Shandalar.exe	MATCH: ./Shandalar.exe
docs/generated/create-dibsection-investigation/binary-strings-results.txt	117	runtime-file-reference	D:\	D:\Newmagic\multiplayer\NedCard\Catalog.c
docs/generated/create-dibsection-investigation/binary-strings-results.txt	118	runtime-file-reference	D:\	D:\Newmagic\multiplayer\NedCard\Catalog.c
docs/generated/create-dibsection-investigation/binary-strings-results.txt	119	runtime-file-reference	D:\	D:\Newmagic\multiplayer\NedCard\Palette.c
docs/generated/create-dibsection-investigation/binary-strings-results.txt	124	runtime-file-reference	D:\	D:\Newmagic\multiplayer\sid\Ai.c
docs/generated/create-dibsection-investigation/binary-strings-results.txt	125	runtime-file-reference	D:\	D:\Newmagic\multiplayer\sid\iniFile.c
docs/generated/create-dibsection-investigation/binary-strings-results.txt	126	runtime-file-reference	D:\	D:\Newmagic\multiplayer\sid\iniFile.c
docs/generated/create-dibsection-investigation/binary-strings-results.txt	127	runtime-file-reference	D:\	D:\Newmagic\multiplayer\sid\Test.c
docs/generated/create-dibsection-investigation/binary-strings-results.txt	128	runtime-file-reference	D:\	D:\Newmagic\multiplayer\sid\Test.c
docs/generated/create-dibsection-investigation/binary-strings-results.txt	129	runtime-file-reference	D:\	D:\Newmagic\multiplayer\sid\glue.c
docs/generated/create-dibsection-investigation/binary-strings-results.txt	130	runtime-file-reference	D:\	D:\Newmagic\multiplayer\sid\glue.c
docs/generated/create-dibsection-investigation/binary-strings-results.txt	131	runtime-file-reference	D:\	D:\Newmagic\multiplayer\NedCard\haar.c
docs/generated/create-dibsection-investigation/binary-strings-results.txt	132	runtime-file-reference	D:\	D:\Newmagic\multiplayer\NedCard\haar.c
docs/generated/create-dibsection-investigation/binary-strings-results.txt	133	runtime-file-reference	D:\	D:\Newmagic\multiplayer\NedCard\haar.c
docs/generated/create-dibsection-investigation/binary-strings-results.txt	134	runtime-file-reference	D:\	D:\Newmagic\multiplayer\sid\Minit.c
docs/generated/create-dibsection-investigation/binary-strings-results.txt	136	runtime-file-reference	D:\	D:\NewMagic\sources\sidlib\lib.c
docs/generated/create-dibsection-investigation/binary-strings-results.txt	137	runtime-file-reference	D:\	D:\NewMagic\sources\sidlib\text.c
docs/generated/create-dibsection-investigation/binary-strings-results.txt	138	runtime-file-reference	D:\	D:\NewMagic\sources\sidlib\sprite.c
docs/generated/create-dibsection-investigation/binary-strings-results.txt	139	runtime-file-reference	D:\	D:\NewMagic\sources\sidlib\Fileio.c
docs/generated/create-dibsection-investigation/binary-strings-results.txt	140	runtime-file-reference	D:\	D:\NewMagic\sources\sidlib\Pcxw.c
docs/generated/create-dibsection-investigation/binary-strings-results.txt	144	runtime-file-reference	FaceMaker	MATCH: ./FaceMaker-nores.exe
docs/generated/create-dibsection-investigation/binary-strings-results.txt	149	runtime-file-reference	D:\	D:\NewMagic\Sources\1player\FaceMaker\code\test.c
docs/generated/create-dibsection-investigation/binary-strings-results.txt	151	runtime-file-reference	D:\	D:\NewMagic\sources\sidlib\lib.c
docs/generated/create-dibsection-investigation/binary-strings-results.txt	152	runtime-file-reference	D:\	D:\NewMagic\sources\sidlib\text.c
docs/generated/create-dibsection-investigation/binary-strings-results.txt	153	runtime-file-reference	D:\	D:\NewMagic\sources\sidlib\sprite.c
docs/generated/create-dibsection-investigation/binary-strings-results.txt	154	runtime-file-reference	D:\	D:\NewMagic\sources\sidlib\Fileio.c
docs/generated/create-dibsection-investigation/binary-strings-results.txt	155	runtime-file-reference	D:\	D:\NewMagic\sources\sidlib\Pcxw.c
docs/generated/create-dibsection-investigation/candidate-resource-files.txt	7	runtime-file-reference	Program/	Program/CardArt
docs/generated/create-dibsection-investigation/candidate-resource-files.txt	8	runtime-file-reference	Program/	Program/DBArt
docs/generated/create-dibsection-investigation/candidate-resource-files.txt	9	runtime-file-reference	Program/	Program/DuelArt
docs/generated/create-dibsection-investigation/candidate-resource-files.txt	10	runtime-file-reference	Program/	Program/DuelSounds
docs/generated/create-dibsection-investigation/candidate-resource-files.txt	11	runtime-file-reference	Program/	Program/Exp1Art
docs/generated/create-dibsection-investigation/candidate-resource-files.txt	12	runtime-file-reference	Program/	Program/Faces
docs/generated/create-dibsection-investigation/candidate-resource-files.txt	13	runtime-file-reference	Program/	Program/ManaLink/Sounds
docs/generated/create-dibsection-investigation/candidate-resource-files.txt	14	runtime-file-reference	Program/	Program/PlayFace
docs/generated/create-dibsection-investigation/candidate-resource-files.txt	15	runtime-file-reference	Program/	Program/SPR
docs/generated/create-dibsection-investigation/candidate-resource-files.txt	16	runtime-file-reference	Program/	Program/SPR1024
docs/generated/create-dibsection-investigation/candidate-resource-files.txt	17	runtime-file-reference	Program/	Program/SPR800
docs/generated/create-dibsection-investigation/candidate-resource-files.txt	18	runtime-file-reference	Program/	Program/ShellArt
docs/generated/create-dibsection-investigation/candidate-resource-files.txt	19	runtime-file-reference	Program/	Program/Sound
docs/generated/create-dibsection-investigation/candidate-resource-files.txt	20	runtime-file-reference	Program/	Program/decks
docs/generated/create-dibsection-investigation/candidate-resource-files.txt	21	runtime-file-reference	Program/	Program/src/cardartlib
docs/generated/create-dibsection-investigation/candidate-resource-files.txt	22	runtime-file-reference	Program/	Program/statwin
docs/generated/create-dibsection-investigation/candidate-resource-files.txt	26	runtime-file-reference	Program/	Program/0028.pic
docs/generated/create-dibsection-investigation/candidate-resource-files.txt	27	runtime-file-reference	Program/	Program/0246.pic
docs/generated/create-dibsection-investigation/candidate-resource-files.txt	28	runtime-file-reference	Program/	Program/0281.pic
docs/generated/create-dibsection-investigation/candidate-resource-files.txt	29	runtime-file-reference	Program/	Program/0329.pic
docs/generated/create-dibsection-investigation/candidate-resource-files.txt	30	runtime-file-reference	Program/	Program/0333.pic
docs/generated/create-dibsection-investigation/candidate-resource-files.txt	31	runtime-file-reference	Program/	Program/0335.pic
docs/generated/create-dibsection-investigation/candidate-resource-files.txt	32	runtime-file-reference	Program/	Program/0364.pic
docs/generated/create-dibsection-investigation/candidate-resource-files.txt	33	runtime-file-reference	Program/	Program/0569.pic
docs/generated/create-dibsection-investigation/candidate-resource-files.txt	34	runtime-file-reference	Program/	Program/0737.pic
docs/generated/create-dibsection-investigation/candidate-resource-files.txt	35	runtime-file-reference	Program/	Program/0873.pic
docs/generated/create-dibsection-investigation/candidate-resource-files.txt	36	runtime-file-reference	Program/	Program/5THWIZ.PIC
docs/generated/create-dibsection-investigation/candidate-resource-files.txt	37	runtime-file-reference	Program/	Program/ADVFAC64.pic
docs/generated/create-dibsection-investigation/candidate-resource-files.txt	38	runtime-file-reference	Program/	Program/ADVINTER.pic
docs/generated/create-dibsection-investigation/candidate-resource-files.txt	39	runtime-file-reference	Program/	Program/AMSPRITE.SPR
docs/generated/create-dibsection-investigation/candidate-resource-files.txt	40	runtime-file-reference	Program/	Program/ASPRITE.SPR
docs/generated/create-dibsection-investigation/candidate-resource-files.txt	41	runtime-file-reference	Program/	Program/BEGIN.SPR
docs/generated/create-dibsection-investigation/candidate-resource-files.txt	42	runtime-file-reference	Program/	Program/BUYCARDS.PIC
docs/generated/create-dibsection-investigation/candidate-resource-files.txt	43	runtime-file-reference	Program/	Program/BuyButtons.spr
docs/generated/create-dibsection-investigation/candidate-resource-files.txt	44	runtime-file-reference	Program/	Program/CAVEBKGD.PIC
